timestamp,command,cdistance,left_enc,right_enc
09:57:48.025,  Stop,  0.2116,  0.3918,  0.3951
09:57:48.071,  Stop,  0.2117,  0.3918,  0.3955
09:57:48.117,  Stop,  0.2117,  0.3918,  0.3955
09:57:48.131,  Stop,  0.2117,  0.3918,  0.3955
09:57:48.167,  Stop,  0.2117,  0.3918,  0.3955
09:57:48.214,  Stop,  0.2117,  0.3918,  0.3955
09:57:48.226,  Stop,  0.2117,  0.3918,  0.3955
09:57:48.268,  Stop,  0.2117,  0.3918,  0.3955
09:57:48.321,  Stop,  0.2117,  0.3918,  0.3955
09:57:48.325,  Stop,  0.2117,  0.3918,  0.3955
